Column1;aX;aY;aZ 
;-355;-574;629
;-339;-565;638
;-302;-617;669
;-302;-617;669
;-317;-686;676
;-317;-686;676
;-317;-686;676
;-318;-631;638
;-318;-631;638
;-318;-631;638
;-313;-644;659
;-313;-644;659
;-311;-668;676
;-307;-662;692
;-319;-631;683
;-319;-631;683
;-359;-592;610
;-359;-592;610
;-359;-592;610
;-367;-616;612
;-367;-616;612
;-367;-616;612
;-358;-631;657
;-358;-631;657
;-330;-649;692
;-300;-643;712
;-300;-643;712
;-294;-624;702
;-288;-620;674
;-288;-620;674
;-288;-620;674
;-325;-630;673
;-325;-630;673
;-325;-630;673
;-332;-710;682
;-332;-710;682
;-332;-710;682
;-310;-623;642
;-330;-607;649
;-330;-607;649
;-384;-648;691
;-384;-648;691
;-384;-648;691
;-363;-574;692
;-363;-574;692
;-363;-574;692
;-329;-571;630
;-329;-571;630
;-329;-649;631
;-306;-694;692
;-314;-668;724
;-314;-668;724
;-310;-645;707
;-310;-645;707
;-310;-645;707
;-307;-657;663
;-307;-657;663
;-307;-657;663
;-274;-651;715
;-274;-651;715
;-274;-651;715
;-270;-622;735
;-291;-657;719
;-291;-657;719
;-290;-704;721
;-290;-704;721
;-290;-704;721
;-270;-691;702
;-270;-691;702
;-270;-691;702
;-258;-639;658
;-258;-639;658
;-254;-681;652
;-259;-744;726
;-259;-744;726
;-259;-744;726
;-229;-734;666
;-229;-734;666
;-229;-734;666
;-178;-687;653
;-178;-687;653
;-178;-687;653
;-98;-834;681
;-98;-834;681
;-98;-834;681
;-147;-744;672
;-147;-744;672
;-147;-744;672
;-189;-723;567
;-189;-723;567
;-189;-723;567
;-200;-753;605
;-200;-753;605
;-200;-753;605
;-166;-837;577
;-166;-837;577
;-166;-837;577
;-94;-736;600
;-94;-736;600
;-94;-736;600
;-115;-846;565
;-115;-846;565
;-115;-846;565
;-153;-747;512
;-153;-747;512
;-153;-747;512
;-181;-837;453
;-181;-837;453
;-202;-848;486
;-184;-857;520
;-184;-857;520
;-153;-882;506
;-102;-861;450
;-102;-861;450
;-102;-861;450
;-95;-905;396
;-95;-905;396
;-95;-905;396
;-103;-861;410
;-103;-861;410
;-103;-861;410
;-147;-1062;428
;-147;-1062;428
;-147;-1062;428
;-173;-877;331
;-173;-877;331
;-173;-877;331
;-110;-894;343
;-110;-894;343
;-110;-894;343
;-62;-1000;375
;-62;-1000;375
;-33;-999;367
;-40;-940;281
;-40;-940;281
;-40;-940;281
;-48;-975;251
;-48;-975;251
;-48;-975;251
;-78;-991;193
;-78;-991;193
;-78;-991;193
;-61;-1011;202
;-61;-1011;202
;-61;-1011;202
;-20;-1022;150
;7;-1022;167
;7;-1022;167
;-27;-930;86
;-27;-930;86
;-27;-930;86
;91;-1081;102
;91;-1081;102
;91;-1081;102
;114;-952;51
;114;-952;51
;114;-952;51
;89;-970;-2
;89;-970;-2
;89;-970;-2
;107;-865;12
;107;-865;12
;71;-852;-26
;71;-852;-26
;71;-852;-26
;95;-952;-60
;95;-952;-60
;147;-833;-527
;3;-1056;-638
;206;-745;-245
;206;-745;-245
;200;-908;-311
;200;-908;-311
;200;-908;-311
;215;-800;-349
;215;-800;-349
;215;-800;-349
;249;-791;-279
;249;-791;-279
;222;-787;-292
;282;-834;-368
;282;-834;-368
;282;-834;-368
;312;-818;-421
;312;-818;-421
;312;-818;-421
;241;-800;-417
;241;-800;-417
;241;-800;-417
;234;-798;-438
;234;-798;-438
;234;-798;-438
;317;-825;-504
;317;-825;-504
;317;-825;-504
;336;-697;-470
;336;-697;-470
;336;-697;-470
;314;-602;-486
;314;-602;-486
;314;-602;-486
;287;-699;-465
;287;-699;-465
;286;-671;-513
;327;-550;-524
;327;-550;-524
;327;-550;-524
;270;-652;-566
;270;-652;-566
;270;-652;-566
;266;-483;-561
;266;-483;-561
;266;-483;-561
;341;-623;-528
;341;-623;-528
;340;-635;-532
;303;-588;-607
;303;-588;-607
;303;-588;-607
;360;-724;-541
;360;-724;-541
;360;-724;-541
;312;-635;-665
;312;-635;-665
;297;-750;-641
;319;-568;-611
;319;-568;-611
;319;-568;-611
;297;-657;-617
;297;-657;-617
;297;-657;-617
;291;-619;-647
;291;-619;-647
;291;-619;-647
;289;-712;-657
;289;-712;-657
;300;-623;-653
;339;-662;-598
;339;-662;-598
;296;-688;-578
;310;-654;-632
;310;-654;-632
;310;-654;-632
;286;-589;-626
;286;-589;-626
;286;-589;-626
;299;-743;-642
;299;-743;-642
;275;-644;-661
;273;-691;-639
;273;-691;-639
;282;-698;-627
;301;-621;-613
;301;-621;-613
;301;-621;-613
;220;-588;-685
;220;-588;-685
;220;-588;-685
;259;-672;-622
;259;-672;-622
;259;-672;-622
;253;-701;-625
;253;-701;-625
;253;-701;-625
;239;-677;-615
;239;-677;-615
;239;-677;-615
;243;-653;-641
;243;-653;-641
;243;-653;-641
;227;-665;-632
;227;-665;-632
;227;-665;-632
;222;-642;-640
;222;-642;-640
;222;-642;-640
;238;-702;-664
;238;-702;-664
;238;-702;-664
;200;-685;-661
;200;-685;-661
;200;-685;-661
;222;-623;-609
;222;-623;-609
;222;-623;-609
;189;-657;-673
;189;-657;-673
;150;-649;-694
;224;-668;-608
;224;-668;-608
;224;-668;-608
;204;-670;-635
;204;-670;-635
;204;-670;-635
;181;-677;-665
;181;-677;-665
;200;-666;-650
;222;-681;-642
;222;-681;-642
;228;-700;-653
;169;-654;-657
;169;-654;-657
;169;-654;-657
;168;-692;-639
;168;-692;-639
;168;-692;-639
;168;-690;-642
;168;-690;-642
;168;-690;-642
;151;-654;-666
;158;-665;-659
;158;-665;-659
;166;-650;-640
;166;-650;-640
;166;-650;-640
;157;-680;-657
;157;-680;-657
;157;-680;-657
;179;-720;-632
;179;-720;-632
;179;-720;-632
;161;-654;-643
;161;-654;-643
;147;-627;-658
;148;-651;-659
;148;-651;-659
;148;-651;-659
;161;-656;-640
;161;-656;-640
;161;-656;-640
;148;-638;-646
;148;-638;-646
;180;-705;-639
;180;-705;-639
;178;-694;-650
;179;-706;-653
;179;-706;-653
;179;-706;-653
;148;-648;-637
;148;-648;-637
;148;-648;-637
;149;-668;-661
;149;-668;-661
;149;-668;-661
;156;-670;-650
;156;-670;-650
;156;-675;-639
;147;-702;-640
;147;-702;-640
;147;-702;-640
;144;-665;-640
;144;-665;-640
;144;-665;-640
;160;-659;-629
;160;-659;-629
;158;-661;-633
;132;-649;-656
;137;-662;-649
;137;-662;-649
;166;-682;-620
;166;-682;-620
;166;-682;-620
;132;-677;-634
;132;-677;-634
;132;-677;-634
;143;-704;-625
;143;-704;-625
;143;-704;-625
;155;-675;-614
;147;-706;-623
;147;-706;-623
;135;-698;-635
;135;-698;-635
;135;-698;-635
;127;-722;-620
;127;-722;-620
;127;-722;-620
;109;-700;-631
;109;-700;-631
;109;-700;-631
;159;-741;-631
;159;-741;-631
;159;-741;-631
;105;-686;-656
;105;-686;-656
;105;-686;-656
;129;-686;-598
;129;-686;-598
;129;-686;-598
;190;-695;-619
;190;-695;-619
;155;-620;-630
;126;-722;-622
;126;-722;-622
;126;-722;-622
;84;-672;-629
;84;-672;-629
;84;-672;-629
;126;-644;-620
;126;-644;-620
;126;-644;-620
;147;-711;-602
;147;-711;-602
;134;-662;-599
;88;-691;-589
;88;-691;-589
;88;-691;-589
;85;-723;-637
;85;-723;-637
;85;-723;-637
;99;-658;-639
;99;-658;-639
;99;-658;-639
;102;-712;-565
;102;-712;-565
;91;-786;-540
;129;-743;-628
;129;-743;-628
;129;-743;-628
;112;-665;-612
;112;-665;-612
;112;-665;-612
;101;-647;-576
;101;-647;-576
;101;-647;-576
;143;-719;-583
;143;-719;-583
;154;-836;-554
;136;-755;-561
;136;-755;-561
;136;-755;-561
;173;-752;-513
;173;-752;-513
;173;-752;-513
;134;-641;-561
;134;-641;-561
;134;-641;-561
;98;-728;-551
;98;-728;-551
;37;-743;-557
;109;-824;-484
;109;-824;-484
;109;-824;-484
;140;-715;-536
;140;-715;-536
;140;-715;-536
;185;-785;-575
;185;-785;-575
;185;-785;-575
;112;-791;-473
;112;-791;-473
;112;-791;-473
;102;-830;-472
;102;-830;-472
;102;-830;-472
;-30;-773;-589
;-30;-773;-589
;-30;-773;-589
;76;-701;-438
;76;-701;-438
;76;-701;-438
;214;-919;-482
;162;-877;-505
;162;-877;-505
;178;-781;-593
;178;-781;-593
;178;-781;-593
;165;-802;-509
;165;-802;-509
;165;-802;-509
;145;-945;-441
;145;-945;-441
;145;-945;-441
;39;-746;-502
;-11;-743;-605
;114;-925;-553
;114;-925;-553
;114;-925;-553
;170;-1057;-445
;170;-1057;-445
;170;-1057;-445
;264;-793;-571
;264;-793;-571
;264;-793;-571
;110;-790;-645
;72;-971;-587
;72;-971;-587
;83;-725;-470
;83;-725;-470
;83;-725;-470
;-9;-734;-537
;-9;-734;-537
;-9;-734;-537
;36;-812;-535
;36;-812;-535
;36;-812;-535
;180;-531;-646
;180;-531;-646
;286;-621;-730
;-58;-730;-618
;-58;-730;-618
;-12;-519;-534
;-12;-519;-534
;-12;-519;-534
;-204;-598;-606
;-204;-598;-606
;-204;-598;-606
;86;-657;-622
;86;-657;-622
;86;-657;-622
;33;-865;-681
;33;-865;-681
;33;-865;-681
;31;-376;-790
;31;-376;-790
;31;-376;-790
;-98;-929;-597
;-98;-929;-597
;-98;-929;-597
;-140;-419;-715
;-140;-419;-715
;-55;-487;-761
;7;-649;-563
;7;-649;-563
;7;-649;-563
;-131;-500;-730
;-131;-500;-730
;-131;-500;-730
;170;-583;-651
;170;-583;-651
;170;-583;-651
;-48;-770;-724
;65;-701;-736
;65;-701;-736
;-181;-777;-694
;-181;-777;-694
;-181;-777;-694
;60;-648;-694
;60;-648;-694
;60;-648;-694
;-78;-464;-614
;-78;-464;-614
;-34;-453;-647
;-168;-654;-642
;-42;-567;-650
;-42;-567;-650
;-111;-738;-729
;-111;-738;-729
;-111;-738;-729
;-16;-661;-682
;-16;-661;-682
;-16;-661;-682
;-150;-778;-707
;-150;-778;-707
;34;-622;-656
;67;-528;-635
;-245;-641;-709
;-245;-641;-709
;103;-574;-670
;103;-574;-670
;103;-574;-670
;-140;-669;-804
;-140;-669;-804
;-140;-669;-804
;-63;-675;-694
;-63;-675;-694
;-63;-675;-694
;107;-521;-624
;107;-521;-624
;107;-521;-624
;-206;-365;-779
;-206;-365;-779
;-206;-365;-779
;-67;-765;-651
;-67;-765;-651
;-67;-765;-651
;-96;-433;-764
;-96;-433;-764
;-61;-701;-722
;-152;-680;-718
;-152;-680;-718
;-144;-470;-716
;-27;-640;-744
;-27;-640;-744
;-27;-640;-744
;-118;-500;-731
;-118;-500;-731
;-118;-500;-731
;-70;-601;-760
;-70;-601;-760
;-70;-601;-760
;-4;-609;-656
;-4;-609;-656
;-4;-609;-656
;-145;-500;-774
;-145;-500;-774
;-145;-500;-774
;-132;-626;-694
;-132;-626;-694
;-132;-626;-694
;-23;-553;-761
;-23;-553;-761
;8;-636;-718
;-113;-599;-729
;-113;-599;-729
;-127;-482;-764
;-15;-615;-709
;-15;-615;-709
;-15;-615;-709
;-115;-467;-734
;-115;-467;-734
;-115;-467;-734
;-60;-598;-722
;-60;-598;-722
;-162;-581;-763
;0;-560;-732
;0;-560;-732
;0;-560;-732
;-125;-541;-748
;-125;-541;-748
;-125;-541;-748
;-102;-623;-716
;-102;-623;-716
;-102;-623;-716
;-79;-459;-766
;-79;-459;-766
;-79;-459;-766
;-139;-641;-774
;-139;-641;-774
;-139;-641;-774
;-17;-514;-726
;-17;-514;-726
;-17;-514;-726
;-132;-566;-737
;-132;-566;-737
;-132;-566;-737
;-65;-488;-743
;-65;-488;-743
;-65;-488;-743
;-85;-589;-732
;-85;-589;-732
;-85;-589;-732
;-42;-490;-729
;-42;-490;-729
;-42;-490;-729
;-109;-588;-767
;-62;-536;-734
;-62;-536;-734
;-143;-570;-761
;-143;-570;-761
;-143;-570;-761
;-21;-498;-717
;-21;-498;-717
;-21;-498;-717
;-114;-587;-788
;-114;-587;-788
;-114;-587;-788
;35;-513;-741
;35;-513;-741
;-98;-575;-745
;-67;-486;-748
;-67;-486;-748
;-67;-486;-748
;-89;-593;-755
;-89;-593;-755
;-89;-593;-755
;-4;-508;-760
;-4;-508;-760
;-140;-562;-742
;-140;-562;-742
;-140;-562;-742
;-78;-538;-737
;-78;-538;-737
;-78;-538;-737
;-64;-547;-741
;-64;-547;-741
;-64;-547;-741
;-106;-470;-738
;-106;-470;-738
;-106;-470;-738
;-41;-608;-735
;-41;-608;-735
;-41;-608;-735
;-35;-582;-756
;-35;-582;-756
;-35;-582;-756
;-125;-517;-726
;-125;-517;-726
;-125;-517;-726
;-32;-582;-764
;-32;-582;-764
;-32;-582;-764
;-125;-562;-726
;-125;-562;-726
;-89;-550;-757
;-17;-544;-726
;-17;-544;-726
;-17;-544;-726
;-93;-573;-770
;-93;-573;-770
;-93;-573;-770
;-139;-560;-712
;-139;-560;-712
;-139;-560;-712
;-37;-522;-754
;-37;-522;-754
;-70;-577;-735
;-97;-525;-780
;-97;-525;-780
;-97;-525;-780
;-53;-543;-732
;-53;-543;-732
;-53;-543;-732
;-49;-543;-751
;-49;-543;-751
;-49;-543;-751
;-60;-512;-732
;-60;-512;-732
;-98;-525;-755
;-32;-525;-723
;-32;-525;-723
;-32;-525;-723
;-102;-610;-768
;-102;-610;-768
;-102;-610;-768
;-62;-496;-759
;-62;-496;-759
;-62;-496;-759
;-45;-464;-710
;-45;-464;-710
;-45;-464;-710
;-96;-549;-767
;-96;-549;-767
;-96;-549;-767
;-87;-573;-741
;-87;-573;-741
;-87;-573;-741
;-65;-539;-773
;-65;-539;-773
;-65;-539;-773
;-70;-550;-700
;-70;-550;-700
;1;-487;-703
;-102;-527;-760
;-103;-587;-756
;-103;-587;-756
;-33;-503;-743
;-33;-503;-743
;-33;-503;-743
;-144;-569;-777
;-144;-569;-777
;-144;-569;-777
;6;-520;-726
;6;-520;-726
;-40;-493;-735
;-40;-493;-735
;-40;-493;-735
;-21;-595;-760
;-21;-595;-760
;-21;-595;-760
;-100;-532;-772
;-100;-532;-772
;-100;-532;-772
;-64;-585;-718
;-64;-585;-718
;-95;-521;-711
;-34;-508;-742
;-34;-508;-742
;-34;-508;-742
;-116;-562;-782
;-116;-562;-782
;-116;-562;-782
;1;-562;-737
;1;-562;-737
;1;-562;-737
;-112;-520;-740
;-112;-520;-740
;-129;-495;-742
;-61;-572;-737
;-61;-572;-737
;-61;-572;-737
;-60;-554;-752
;-60;-554;-752
;-60;-554;-752
;-40;-486;-776
;-40;-486;-776
;-40;-486;-776
;-105;-553;-739
;-105;-553;-739
;-42;-555;-756
;-88;-546;-749
;-88;-546;-749
;-88;-546;-749
;-59;-569;-753
;-59;-569;-753
;-59;-569;-753
;-91;-497;-755
;-91;-497;-755
;-91;-497;-755
;-2;-577;-767
;-89;-640;-777
;-89;-640;-777
;-109;-500;-703
;-109;-500;-703
;-109;-500;-703
;-34;-506;-724
;-34;-506;-724
;-34;-506;-724
;-108;-545;-740
;-108;-545;-740
;-55;-515;-764
;-23;-524;-745
;-43;-546;-759
;-43;-546;-759
;-99;-596;-758
;-99;-596;-758
;-99;-596;-758
;-79;-551;-731
;-79;-551;-731
;-79;-551;-731
;-72;-466;-738
;-72;-466;-738
;-30;-498;-731
;-71;-552;-727
;-62;-529;-748
;-62;-529;-748
;-83;-611;-751
;-83;-611;-751
;-83;-611;-751
;-63;-508;-758
;-63;-508;-758
;-63;-508;-758
;-73;-539;-740
;-73;-539;-740
;-17;-481;-736
;-60;-551;-801
;-60;-551;-801
;-83;-533;-766
;-83;-533;-766
;-83;-533;-766
;-61;-537;-765
;-61;-537;-765
;-61;-537;-765
;-106;-542;-725
;-106;-542;-725
;-106;-542;-725
;-39;-498;-794
;-39;-498;-794
;-65;-554;-735
;-104;-508;-785
;-104;-508;-785
;-104;-508;-785
;-61;-552;-714
;-61;-552;-714
;-61;-552;-714
;-60;-533;-772
;-60;-533;-772
;-60;-533;-772
;-57;-495;-764
;-57;-495;-764
;-57;-495;-764
;-56;-562;-756
;-56;-562;-756
;-56;-562;-756
;-30;-495;-776
;-30;-495;-776
;-30;-495;-776
;-111;-612;-751
;-111;-612;-751
;-111;-612;-751
;-40;-465;-766
;-69;-544;-758
;-69;-544;-758
;-46;-498;-742
;-46;-498;-742
;-46;-498;-742
;-83;-584;-778
;-83;-584;-778
;-83;-584;-778
;-6;-502;-751
;-6;-502;-751
;-71;-488;-757
;-91;-553;-714
;-91;-553;-714
;-91;-553;-714
;-61;-494;-745
;-61;-494;-745
;-61;-494;-745
;-19;-524;-735
;-19;-524;-735
;-19;-524;-735
;73;-426;-813
;177;-491;-844
;177;-491;-844
;-3260;-377;-1174
;-3260;-377;-1174
;-3260;-377;-1174
;790;-292;76
;790;-292;76
;790;-292;76
;1906;-663;-815
;1906;-663;-815
;1906;-663;-815
;-99;-980;-1021
;-99;-980;-1021
;-99;-980;-1021
;-50;-545;-776
;-50;-545;-776
;-50;-545;-776
;-89;-701;-666
;-89;-701;-666
;-89;-701;-666
;67;-564;-664
;67;-564;-664
;67;-564;-664
;76;-524;-736
;76;-524;-736
;76;-524;-736
;162;-614;-777
;162;-614;-777
;162;-614;-777
;110;-659;-770
;110;-659;-770
;110;-659;-770
;78;-638;-740
;78;-638;-740
;78;-638;-740
;103;-646;-713
;103;-646;-713
;90;-561;-716
;113;-568;-701
;113;-568;-701
;113;-568;-701
;131;-636;-696
;131;-636;-696
;131;-636;-696
;123;-591;-692
;123;-591;-692
;123;-591;-692
;147;-616;-695
;126;-611;-700
;126;-611;-700
;133;-626;-715
;115;-614;-704
;115;-614;-704
;141;-627;-689
;141;-627;-689
;141;-627;-689
;125;-701;-681
;125;-701;-681
;125;-701;-681
;94;-690;-703
;94;-690;-703
;94;-690;-703
;120;-610;-668
;120;-610;-668
;120;-610;-668
;147;-664;-682
;147;-664;-682
;147;-664;-682
;161;-634;-685
;161;-634;-685
;161;-634;-685
;161;-615;-677
;161;-615;-677
;151;-640;-668
;142;-646;-669
;142;-646;-669
;142;-646;-669
;158;-677;-680
;158;-677;-680
;158;-677;-680
;149;-657;-686
;149;-657;-686
;149;-657;-686
;145;-667;-674
;145;-667;-674
;145;-667;-674
;187;-632;-658
;187;-632;-658
;187;-632;-658
;202;-579;-650
;202;-579;-650
;202;-579;-650
;176;-616;-657
;176;-616;-657
;176;-616;-657
;201;-587;-641
;201;-587;-641
;201;-587;-641
;197;-589;-624
;197;-589;-624
;197;-589;-624
;210;-598;-588
;210;-598;-588
;210;-598;-588
;226;-604;-559
;226;-604;-559
;226;-604;-559
;215;-604;-523
;211;-563;-523
;211;-563;-523
;212;-558;-512
;212;-558;-512
;212;-558;-512
;258;-736;-431
;258;-736;-431
;329;-670;-363
;329;-670;-363
;329;-670;-363
;426;-458;-436
;379;-473;-485
;379;-473;-485
;496;-747;-373
;496;-747;-373
;496;-747;-373
;676;-596;-284
;676;-596;-284
;676;-596;-284
;458;-742;-220
;458;-742;-220
;493;-715;-78
;522;-618;-111
;429;-654;-163
;429;-654;-163
;423;-773;59
;423;-773;59
;423;-773;59
;392;-1011;21
;392;-1011;21
;392;-1011;21
;432;-1029;101
;432;-1029;101
;432;-1029;101
;0;-1115;784
;0;-1115;784
;0;-1115;784
;216;-1096;451
;216;-1096;451
;216;-1096;451
;189;-734;262
;189;-734;262
;159;-842;499
;159;-842;499
;159;-842;499
;63;-1072;688
;63;-1072;688
;63;-1072;688
;-107;-1035;717
;-107;-1035;717
;-107;-1035;717
;-149;-820;637
;-149;-820;637
;-149;-820;637
;-329;-851;667
;-329;-851;667
;-329;-851;667
;-436;-810;717
;-634;-804;517
;-634;-804;517
;-479;-804;555
;-479;-804;555
;-479;-804;555
;-497;-794;497
;-497;-794;497
;-497;-794;497
;-434;-735;476
;-434;-735;476
;-434;-735;476
;-283;-618;507
;-283;-618;507
;-283;-618;507
;-238;-677;590
;-238;-677;590
;-238;-677;590
;-265;-743;693
;-265;-743;693
;-265;-743;693
;-306;-599;597
;-306;-599;597
;-306;-599;597
;-249;-647;687
;-249;-647;687
;-249;-647;687
;-223;-719;693
;-223;-719;693
;-223;-719;693
;-249;-645;641
;-249;-645;641
;-249;-645;641
;-359;-599;621
;-359;-599;621
;-359;-599;621
;-403;-698;693
;-403;-698;693
;-361;-826;738
;-419;-759;693
;-419;-759;693
;-427;-542;627
;-427;-542;627
;-427;-542;627
;-362;-733;714
;-362;-733;714
;-362;-733;714
;-306;-952;736
;-224;-975;759
;-224;-975;759
;-225;-637;646
;-225;-637;646
;-225;-637;646
;-196;-566;769
;-196;-566;769
;-196;-566;769
;-337;-467;730
;-337;-467;730
;-337;-467;730
;-540;-466;445
;-467;-393;484
;-467;-393;484
;-406;-677;562
;-406;-677;562
;-406;-677;562
;-418;-605;542
;-418;-605;542
;-418;-605;542
;-410;-617;483
;-410;-617;483
;-410;-617;483
;-320;-684;423
;-306;-659;408
;-306;-659;408
;-403;-682;415
;-403;-682;415
;-403;-682;415
;-495;-748;461
;-495;-748;461
;-495;-748;461
;-529;-631;503
;-529;-631;503
;-529;-631;503
;-484;-651;508
;-484;-651;508
;-427;-686;489
;-601;-567;383
;-601;-567;383
;-601;-567;383
;-476;-762;469
;-476;-762;469
;-476;-762;469
;-433;-808;498
;-433;-808;498
;-395;-767;312
;-574;-604;278
;-574;-604;278
;-574;-604;278
;-790;-1110;765
;-790;-1110;765
;-790;-1110;765
;-745;-608;726
;-745;-608;726
;-745;-608;726
;-771;-575;520
;-771;-575;520
;-771;-575;520
;-614;-725;646
;-614;-725;646
;-614;-725;646
;-606;-798;742
;-606;-798;742
;-606;-798;742
;-341;-756;668
;-341;-756;668
;-341;-756;668
;-60;-593;504
;-60;-593;504
;137;-542;719
;137;-542;719
;137;-542;719
;108;-470;699
;108;-470;699
;108;-470;699
;105;-521;777
;105;-521;777
;105;-521;777
;99;-582;853
;103;-542;826
;103;-542;826
;224;-568;874
;224;-568;874
;224;-568;874
;270;-516;892
;270;-516;892
;270;-516;892
;359;-555;823
;359;-555;823
;359;-555;823
;280;-634;706
;280;-634;706
;280;-634;706
;338;-515;623
;338;-515;623
;338;-515;623
;326;-450;592
;326;-450;592
;326;-450;592
;325;-490;574
;325;-490;574
;325;-490;574
;305;-489;354
;305;-489;354
;259;-482;282
;56;-744;284
;56;-744;284
;56;-744;284
;-181;-955;402
;-181;-955;402
;-181;-955;402
;-25;-907;622
;-25;-907;622
;-25;-907;622
;-165;-1122;697
;-165;-1122;697
;-218;-1026;549
;-300;-920;321
;-300;-920;321
;-300;-920;321
;-312;-1031;393
;-312;-1031;393
;-312;-1031;393
;-573;-846;295
;-573;-846;295
;-573;-846;295
;-458;-734;316
;-453;-762;338
;-453;-762;338
;-486;-792;348
;-486;-792;348
;-486;-792;348
;-512;-702;320
;-512;-702;320
;-512;-702;320
;-611;-791;299
;-611;-791;299
;-647;-799;301
;-477;-710;287
;-477;-710;287
;-477;-710;287
;-460;-673;289
;-460;-673;289
;-460;-673;289
;-443;-693;300
;-443;-693;300
;-443;-693;300
;-495;-672;274
;-495;-672;274
;-495;-672;274
;-639;-729;304
;-639;-729;304
;-657;-711;335
;-908;-759;396
;-908;-759;396
;-908;-759;396
;-908;-693;384
;-908;-693;384
;-908;-693;384
;-677;-602;325
;-677;-602;325
;-677;-602;325
;-669;-570;317
;-669;-570;317
;-669;-570;317
;-814;-403;402
;-814;-403;402
;-814;-403;402
;-771;-330;391
;-771;-330;391
;-771;-330;391
;-736;-289;407
;-736;-289;407
;-736;-289;407
;-759;-304;454
;-759;-304;454
;-776;-297;449
;-809;-334;436
;-809;-334;436
;-809;-334;436
;-718;-450;409
;-718;-450;409
;-718;-450;409
;-712;-488;350
;-712;-488;350
;-708;-506;317
;-708;-504;292
;-708;-504;292
;-741;-515;286
;-783;-568;343
;-783;-568;343
;-783;-568;343
;-765;-529;335
;-765;-529;335
;-765;-529;335
;-759;-450;273
;-759;-450;273
;-748;-374;215
;-748;-374;215
;-748;-374;215
;-723;-391;261
;-723;-391;261
;-723;-391;261
;-766;-497;352
;-766;-497;352
;-766;-497;352
;-808;-470;335
;-808;-470;335
;-828;-461;313
;-947;-478;320
;-947;-478;320
;-947;-478;320
;-1058;-280;101
;-1058;-280;101
;-1058;-280;101
;-1186;-240;-251
;-1186;-240;-251
;-1017;-165;-214
;-1017;-165;-214
;-1017;-165;-214
;-886;-19;-172
;-886;-19;-172
;-760;31;-240
;-745;21;-81
;-745;21;-81
;-745;21;-81
;-782;113;-66
;-782;113;-66
;-782;113;-66
;-838;114;10
;-838;114;10
;-838;114;10
;-767;112;-30
;-797;148;-47
;-797;148;-47
;-906;125;-64
;-906;125;-64
;-895;83;-61
;-895;83;-61
;-895;83;-61
;-902;79;-78
;-902;79;-78
;-902;79;-78
;-854;86;-84
;-854;86;-84
;-867;91;-90
;-928;97;-67
;-928;97;-67
;-928;97;-67
;-1046;148;-33
;-1046;148;-33
;-1046;148;-33
;-1023;91;1
;-1023;91;1
;-1023;91;1
;-1131;-73;68
;-1131;-73;68
;-1156;-57;58
;-1055;-119;93
;-1055;-119;93
;-1055;-119;93
;-777;-256;215
;-777;-256;215
;-777;-256;215
;-559;-306;179
;-559;-306;179
;-559;-306;179
;-426;-261;204
;-253;-214;211
;-253;-214;211
;-76;-136;229
;-76;-136;229
;-92;-68;202
;-92;-68;202
;-92;-68;202
;-150;-100;287
;-150;-100;287
;-266;-128;396
;-266;-128;396
;-266;-128;396
;-208;-190;335
;-208;-190;335
;-208;-190;335
;-318;-310;449
;-318;-310;449
;-318;-310;449
;-493;-299;504
;-522;-379;609
;-522;-379;609
;-538;-474;650
;-538;-474;650
;-538;-474;650
;-968;-193;512
;-968;-193;512
;-968;-193;512
;-986;-472;691
;-986;-472;691
;-986;-472;691
;-1301;-391;517
;-1301;-391;517
;-1466;-325;437
;-1434;-241;441
;-1434;-241;441
;-1434;-241;441
;-1410;-102;401
;-1410;-102;401
;-1410;-102;401
;-1178;-21;314
;-1178;-21;314
;-1178;-21;314
;-1055;-254;292
;-1092;-322;328
;-1092;-322;328
;-1184;-274;268
;-1184;-274;268
;-1184;-274;268
;-1117;-403;236
;-1117;-403;236
;-1117;-403;236
;-995;-430;261
;-995;-430;261
;-995;-430;261
;-986;-561;257
;-929;-499;298
;-929;-499;298
;-984;-411;333
;-1046;-275;299
;-1046;-275;299
;-884;-522;301
;-884;-522;301
;-884;-522;301
;-864;-476;306
;-864;-476;306
;-864;-476;306
;-893;-260;294
;-893;-260;294
;-825;-244;312
;-842;-382;388
;-842;-382;388
;-842;-382;388
;-805;-395;398
;-805;-395;398
;-805;-395;398
;-856;-263;256
;-856;-263;256
;-524;677;-404
;-492;723;-433
;-492;723;-433
;-492;723;-433
;-523;779;-477
;-523;779;-477
;-523;779;-477
;-582;822;-494
;-582;822;-494
;-582;822;-494
;-643;850;-449
;-643;850;-449
;-643;850;-449
;-634;848;-382
;-634;848;-382
;-607;816;-351
;-600;759;-319
;-600;759;-319
;-600;759;-319
;-597;731;-322
;-597;731;-322
;-597;731;-322
;-586;702;-334
;-586;702;-334
;-595;696;-339
;-600;659;-324
;-600;659;-324
;-602;602;-310
;-599;524;-324
;-599;524;-324
;-599;524;-324
;-593;476;-326
;-593;476;-326
;-593;476;-326
;-711;413;-338
;-643;367;-281
;-643;367;-281
;-613;312;-222
;-613;312;-222
;-613;312;-222
;-563;249;-204
;-563;249;-204
;-563;249;-204
;-597;202;-246
;-597;202;-246
;-597;202;-246
;-652;168;-225
;-743;136;-190
;-743;136;-190
;-1036;151;-172
;-1036;151;-172
;-1036;151;-172
;-1111;180;-141
;-1111;180;-141
;-991;238;-120
;-991;238;-120
;-991;238;-120
;-939;116;-101
